id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,policy_code,loan_status
1044537,10000,10000, 36 months,11.71,330.76,B,B3,2 years,1,44959,1,5.98,0,38596,0,,,5,0,9005,72.6,9,0,0,1,2
1044514,20000,20000, 60 months,16.77,494.59,D,D2,6 years,1,60000,3,17.56,0,36861,1,,,7,0,15766,81.3,13,0,0,1,2
1044347,7800,7800, 36 months,14.27,267.61,C,C2,3 years,3,36000,2,1.9,0,36647,2,59,,2,0,3970,73.5,10,0,0,1,2
1044512,22950,22950, 36 months,13.49,778.71,C,C1,< 1 year,3,52000,2,21.83,0,35462,1,,,7,0,15991,82.4,37,0,0,1,2
1044336,1000,1000, 36 months,16.29,35.31,D,D1,1 year,3,14400,1,15,0,39083,3,,,7,0,729,72.9,12,0,0,1,1
1040934,1950,1950, 36 months,14.27,66.91,C,C2,4 years,3,11340,3,16.93,0,39661,0,,,9,0,3108,36.6,10,0,0,1,2
1044323,4650,4650, 36 months,6.62,142.78,A,A2,1 year,2,37000,2,9.54,0,35309,0,,,7,0,8619,57.1,15,0,0,1,2
1044495,12000,12000, 36 months,13.49,407.17,C,C1,10+ years,1,200000,3,4.04,0,36434,0,,,9,0,20750,77.4,17,0,0,1,2
1044300,9450,9450, 36 months,16.77,335.84,D,D2,1 year,3,26000,2,14.08,0,39264,1,,,4,0,9176,89.1,6,0,0,1,2
1044298,16000,16000, 36 months,7.9,500.65,A,A4,5 years,3,30000,3,17.88,0,36861,0,58,,7,0,13932,53.2,12,0,0,1,2
1044226,16000,16000, 36 months,8.9,508.06,A,A5,8 years,3,42856,3,8.93,0,35855,0,,,4,0,9244,69,8,0,0,1,2
1044459,4800,4800, 36 months,10.65,156.36,B,B2,3 years,3,24500,1,3.38,0,39234,3,,,5,0,2276,34.5,8,0,0,1,2
1044462,5000,5000, 36 months,10.65,162.87,B,B2,10+ years,2,95000,1,10.79,0,35521,2,,,13,0,18429,52.4,44,0,0,1,2
1044266,7100,7100, 36 months,7.9,222.17,A,A4,1 year,3,25000,1,18.91,0,36951,0,,,5,0,10469,82.4,28,0,0,1,2
1044444,6000,6000, 36 months,13.49,203.59,C,C1,2 years,3,30000,1,15.84,0,38626,0,28,,9,0,10621,85,17,0,0,1,2
1044439,9000,9000, 36 months,16.29,317.71,D,D1,3 years,3,84500,1,13.97,0,36617,1,41,107,8,1,10300,89.6,16,0,0,1,2
1044248,5000,5000, 36 months,12.42,167.08,B,B4,4 years,3,48879,1,18.54,0,38534,3,,,8,0,3216,44.1,11,0,0,1,2
1044441,10000,10000, 36 months,13.49,339.31,C,C1,10+ years,3,60000,3,21.38,1,36586,0,4,,11,0,9575,40.4,18,0,0,1,2
1044415,15000,15000, 60 months,14.27,351.13,C,C2,4 years,1,60000,1,8.88,1,36526,0,21,,7,0,16773,68.5,22,0,0,1,1
1044372,15000,15000, 36 months,15.27,521.97,C,C4,6 years,1,55000,1,22.69,0,36434,1,60,,12,0,14475,72.4,32,0,0,1,2
1044207,8400,8400, 36 months,18.64,306.39,E,E1,10+ years,3,36000,2,18.47,0,34973,1,54,,7,0,6835,97.6,23,0,0,1,2
1031770,6000,6000, 36 months,15.27,208.79,C,C4,2 years,3,29000,3,16.34,1,37712,1,11,,4,0,389,48.6,20,0,0,1,2
1044366,6000,6000, 36 months,6.62,184.23,A,A2,4 years,1,53000,3,20.51,0,37408,3,,,10,0,7209,30.2,24,0,0,1,2
1044374,2500,2500, 36 months,14.65,86.24,C,C3,n/a,1,33600,2,18.14,1,36647,2,16,,10,0,2187,28.8,22,0,0,1,2
1044156,12000,12000, 36 months,6.62,368.45,A,A2,7 years,1,80000,2,10.56,0,34912,3,,,10,0,31510,34.7,29,0,0,1,2
1044183,1500,1500, 36 months,12.42,50.13,B,B4,< 1 year,3,63000,2,22.19,0,36465,0,,,12,0,17911,74.3,31,0,0,1,2
1044140,8000,8000, 36 months,10.65,260.59,B,B2,< 1 year,3,42816,2,1.88,0,39173,0,,,5,0,1796,64.1,8,0,0,1,1
1044133,7200,7200, 36 months,11.71,238.15,B,B3,9 years,3,105000,2,9.47,1,35765,3,2,,9,0,6257,23.2,37,0,0,1,2
1041602,4400,4400, 36 months,7.9,137.68,A,A4,4 years,1,95000,1,1.09,0,36647,0,29,,5,0,2813,54.1,15,0,0,1,2
1044119,23000,23000, 36 months,6.62,706.19,A,A2,10+ years,1,120000,2,3.77,0,32752,0,,,6,0,18467,37.3,21,0,0,1,2
1043922,2000,2000, 36 months,13.49,67.87,C,C1,10+ years,1,70000,2,24.38,0,35309,3,,,10,0,2556,22,27,0,0,1,2
1044083,12000,12000, 36 months,12.69,402.54,B,B5,1 year,3,80000,1,8.31,0,37500,0,50,,9,0,10773,72.8,22,0,0,1,2
1044077,3000,3000, 36 months,6.62,92.12,A,A2,1 year,1,45000,1,16.32,0,34060,1,,,7,0,58403,62.8,23,0,0,1,2
1043899,15000,15000, 36 months,6.03,456.54,A,A1,2 years,1,200000,2,6.23,0,35855,2,,,11,0,6457,11.8,30,0,0,1,2
952346,28625,28625, 60 months,22.35,796.3,F,F5,10+ years,1,72000,3,24.6,1,34669,1,23,,13,0,9843,55.3,41,0,0,1,1
1044042,14000,14000, 60 months,17.27,349.98,D,D3,8 years,3,43000,3,17.97,0,33420,1,30,85,17,1,7265,61.1,31,0,0,1,1
1042228,10200,10200, 36 months,12.42,340.84,B,B4,4 years,1,70000,3,17.86,1,36130,2,9,,9,0,9817,64.2,31,0,0,1,2
1041120,24000,24000, 36 months,11.71,793.83,B,B3,9 years,1,85000,3,13.23,0,37257,0,,,7,0,24004,76.2,20,0,0,1,2
1034765,10250,10250, 36 months,14.65,353.57,C,C3,5 years,1,56000,3,19.63,0,32843,1,,,12,0,23526,77.1,27,0,0,1,2
1043852,6100,6100, 60 months,13.49,140.33,C,C1,3 years,3,42600,2,27.94,0,38200,0,,,16,0,6446,47.1,25,0,0,1,2
1036033,5800,5800, 60 months,17.58,145.96,D,D4,2 years,3,30000,2,1,0,36982,2,,,8,0,0,0,12,0,0,1,1
1043814,24000,24000, 36 months,9.91,773.4,B,B1,2 years,3,130000,3,5.81,0,34029,0,,,11,0,27435,61.8,15,0,0,1,2
1027201,6000,6000, 36 months,14.27,205.86,C,C2,1 year,1,54000,2,14.13,0,37926,2,42,,15,0,10417,48.5,25,0,0,1,2
1007963,1000,1000, 36 months,16.29,35.31,D,D1,< 1 year,2,17280,2,22.08,0,39600,0,,,7,0,4431,70.3,10,0,0,1,1
1043742,11000,11000, 36 months,9.91,354.48,B,B1,3 years,3,58195,2,13.4,0,35612,0,,,13,0,11018,68.4,17,0,0,1,2
1043714,9000,9000, 36 months,16.77,319.85,D,D2,5 years,3,32000,3,14.63,0,38930,0,27,,8,0,1400,87.5,32,0,0,1,2
1043511,3000,3000, 36 months,12.69,100.64,B,B5,2 years,2,20000,3,22.5,0,36647,2,80,,9,0,9200,72.4,24,0,0,1,2
1043703,2000,2000, 36 months,10.65,65.15,B,B2,4 years,3,14400,1,6.67,0,38261,0,,,3,0,894,63.9,7,0,0,1,2
1031255,12500,12500, 60 months,16.77,309.12,D,D2,6 years,3,35000,2,19.95,0,36008,1,44,,10,0,17657,71.4,23,0,0,1,1
1034530,13000,13000, 36 months,10.65,423.46,B,B2,4 years,1,72000,1,12.98,0,34669,1,,,13,0,24815,61,36,0,0,1,2
1013065,21000,21000, 36 months,14.65,724.38,C,C3,6 years,1,96000,3,18.24,1,32843,1,13,,10,0,53836,67.9,24,0,0,1,2
1043636,15000,15000, 60 months,12.69,338.93,B,B5,5 years,1,26400,3,12.5,0,36495,3,,,7,0,8236,29.1,18,0,0,1,2
1043428,15000,15000, 36 months,16.77,533.08,D,D2,4 years,3,104371.43,3,12.97,0,35339,0,,,12,0,19583,94.1,15,0,0,1,2
1043394,5000,5000, 36 months,7.9,156.46,A,A4,2 years,3,26000,1,18.37,0,37834,1,,,5,0,2677,42.5,6,0,0,1,2
1042617,10000,10000, 36 months,7.51,311.11,A,A3,5 years,3,45000,2,10.11,0,38565,2,,,6,0,394,3.6,10,0,0,1,2
1043347,30000,30000, 36 months,16.77,1066.16,D,D2,< 1 year,2,102000,3,13.73,0,36557,1,,116,10,1,11143,21.2,19,0,0,1,2
1043300,12000,12000, 36 months,14.65,413.94,C,C3,7 years,1,85000,3,16.43,0,36800,3,,,20,0,14532,47.2,39,0,0,1,2
1043085,7200,7200, 36 months,8.9,228.63,A,A5,9 years,3,37245,1,22.26,0,35855,0,68,,6,0,4784,61.3,11,0,0,1,2
1043299,20000,20000, 60 months,20.89,539.84,F,F1,10+ years,1,90000,3,16.23,1,38930,0,7,,11,0,21008,63.2,13,0,0,1,1
1039551,5500,5500, 36 months,6.03,167.4,A,A1,9 years,1,54960,1,10.85,0,36526,0,,,10,0,2297,20.3,15,0,0,1,2
1039029,17625,17625, 36 months,12.69,591.23,B,B5,10+ years,3,37793.6,3,18.73,0,31229,1,56,,12,0,11207,63.3,31,0,0,1,2
1042657,25000,25000, 60 months,19.91,661.1,E,E4,2 years,3,49960,3,12.08,0,36800,1,,,11,0,19164,72,23,0,0,1,1
1042483,8325,8325, 36 months,6.62,255.61,A,A2,1 year,3,19000,3,19.89,0,37316,1,,,8,0,4603,19.8,30,0,0,1,2
1043264,7000,7000, 36 months,14.27,240.17,C,C2,6 years,3,55900,3,24.58,0,38504,0,,,10,0,11293,80.7,17,0,0,1,1
1043241,10500,10500, 36 months,14.27,360.25,C,C2,6 years,3,40000,3,9.06,0,37073,0,,,7,0,6800,95.8,8,0,0,1,2
1043012,17000,17000, 60 months,18.64,437.63,E,E1,7 years,1,35000,2,13.17,0,34700,1,,,6,0,19976,57.9,12,0,0,1,1
1043187,5000,5000, 36 months,12.42,167.08,B,B4,5 years,3,80000,1,3.99,0,34029,1,69,,6,0,9217,83,18,0,0,1,2
1043202,25000,25000, 36 months,7.51,777.78,A,A3,10+ years,1,170000,2,0.82,0,36892,3,,,8,0,4875,21.2,30,0,0,1,2
1042980,18000,18000, 60 months,18.64,463.38,E,E1,7 years,3,60000,3,11.76,0,36861,1,29,,8,0,9359,65,14,0,0,1,2
1043174,2000,2000, 36 months,13.49,67.87,C,C1,4 years,3,62000,1,1.95,0,36465,2,,,2,0,3171,88.1,6,0,0,1,2
1040232,2500,2500, 36 months,15.96,87.85,C,C5,10+ years,1,98480,2,20.61,4,36678,3,9,,13,0,26122,72.6,36,0,0,1,2
1035385,10000,10000, 36 months,10.65,325.74,B,B2,8 years,2,35000,1,10.15,0,38808,1,,,6,0,11069,42.7,6,0,0,1,2
1042746,15600,15600, 60 months,19.42,408.29,E,E3,5 years,2,55000,2,22.78,0,37742,0,25,,13,0,10078,73,34,0,0,1,1
1042095,6000,6000, 36 months,7.9,187.75,A,A4,6 years,1,92000,1,8.03,0,36923,0,,,12,0,23741,78.4,30,0,0,1,2
1043163,4500,4500, 36 months,11.71,148.85,B,B3,5 years,2,26000,1,7.11,0,39234,1,,,5,0,4578,52.6,9,0,0,1,2
1042948,21600,21600, 36 months,18.64,787.85,E,E1,6 years,3,92001,3,17.67,0,35735,2,,,11,0,12145,73.3,18,0,0,1,1
1042944,5500,5500, 36 months,11.71,181.92,B,B3,< 1 year,3,55000,1,11.56,0,38200,0,69,,6,0,2913,56,8,0,0,1,2
1042935,4850,4850, 36 months,14.27,166.4,C,C2,10+ years,3,23000,1,18.63,0,37165,1,,,9,0,6559,81.1,13,0,0,1,2
1042915,10000,10000, 36 months,7.51,311.11,A,A3,5 years,2,35000,1,17.07,0,37043,1,,,6,0,8269,66.7,17,0,0,1,1
1042914,15000,15000, 60 months,15.27,358.98,C,C4,8 years,3,38000,1,18.98,0,36130,1,,,9,0,15634,68.3,25,0,0,1,1
1042891,7000,7000, 36 months,6.62,214.93,A,A2,10+ years,3,47000,1,26.32,0,36373,0,29,,12,0,5753,19.8,21,0,0,1,2
1042690,25000,25000, 36 months,6.62,767.6,A,A2,6 years,3,80000,3,5.04,0,29403,0,,,10,0,12877,20.5,21,0,0,1,2
1042857,10000,10000, 36 months,11.71,330.76,B,B3,n/a,3,45000,1,26.13,0,36800,2,,,8,0,16794,90.8,10,0,0,1,2
1042852,25000,25000, 36 months,13.49,848.27,C,C1,9 years,3,110000,3,8.85,0,36557,1,,,11,0,11472,46.6,21,0,0,1,2
1042844,9425,9425, 36 months,13.49,319.8,C,C1,8 years,3,45000,1,15.71,0,37226,0,41,,12,0,15116,81.3,31,0,0,1,2
1042366,5500,5500, 36 months,12.69,184.5,B,B5,< 1 year,3,20000,3,21.24,0,38899,1,,,7,0,5056,84.3,10,0,0,1,2
1042630,6400,6400, 36 months,17.27,229.04,D,D3,2 years,3,55200,3,6.93,0,39083,2,37,,7,0,6393,47.4,10,0,0,1,1
1042606,13500,13500, 60 months,19.03,350.43,E,E2,5 years,3,43200,2,12.11,0,37073,1,,,19,0,17850,47.7,42,0,0,1,2
1042768,10000,10000, 36 months,6.62,307.04,A,A2,3 years,3,80004,2,4.96,0,36434,0,,,13,0,5100,53.7,26,0,0,1,2
1042610,30000,30000, 60 months,15.96,728.91,C,C5,10+ years,1,55097.04,3,16.64,0,37073,1,76,117,7,1,3532,14.2,23,0,0,1,2
1042771,18000,18000, 36 months,7.9,563.23,A,A4,10+ years,1,80000,3,15,0,36708,0,,,8,0,16149,74.5,15,0,0,1,1
1041001,8575,8575, 36 months,10.65,279.32,B,B2,6 years,1,35000,3,18.82,0,38749,0,,,12,0,7808,64,13,0,0,1,2
1042544,18000,18000, 36 months,14.65,620.9,C,C3,6 years,3,42000,3,19.63,0,34425,1,,,7,0,12362,90.9,17,0,0,1,2
1042541,18000,18000, 60 months,19.42,471.1,E,E3,3 years,3,36000,3,3.27,1,37712,0,14,,4,0,5976,31,5,0,0,1,2
1042579,25000,25000, 60 months,16.77,618.23,D,D2,10+ years,1,55000,3,20.79,0,36951,1,,,14,0,14933,56.8,30,0,0,1,1
1042500,3000,3000, 36 months,12.42,100.25,B,B4,7 years,3,30000,2,6.4,0,38018,0,57,,2,0,659,82.4,4,0,0,1,2
1041689,30000,30000, 60 months,13.49,690.15,C,C1,10+ years,1,189996,3,7.48,0,29099,3,,,15,0,23810,42.8,49,0,0,1,2
1042430,3600,3600, 36 months,15.27,125.28,C,C4,9 years,3,50000,2,11.83,0,38412,2,,,6,0,2321,20.5,18,0,0,1,2
1039321,9600,9600, 60 months,12.69,216.91,B,B5,8 years,1,42336,2,8.84,0,38292,1,,,6,0,100,3.6,7,0,0,1,2
1033609,4500,4500, 36 months,12.42,150.37,B,B4,10+ years,3,24000,1,24.1,0,37561,0,,,5,0,9230,87.9,15,0,0,1,2
1042405,5000,5000, 36 months,10.65,162.87,B,B2,10+ years,1,130000,3,7.6,1,30286,1,13,,8,0,21472,71.3,43,0,0,1,2
1042402,35000,35000, 36 months,7.9,1095.16,A,A4,10+ years,1,96000,3,12.76,0,37043,0,,,7,0,11266,23.3,15,0,0,1,2
980339,19500,19500, 60 months,12.42,437.92,B,B4,10+ years,3,76500,3,12.7,0,31321,1,,,21,0,3271,3.1,44,0,0,1,2
1042053,4200,4200, 36 months,8.9,133.37,A,A5,3 years,1,33600,1,4.54,0,37926,0,,103,6,1,3174,50.4,13,0,0,1,2
999353,10000,10000, 36 months,9.91,322.25,B,B1,n/a,1,37200,3,23.81,0,27454,0,40,,12,0,10170,32.3,29,0,0,1,2
1042250,5250,5250, 36 months,15.27,182.69,C,C4,8 years,3,48000,2,24.77,0,37742,2,,,7,0,18889,85.9,18,0,0,1,2
1042253,3000,3000, 36 months,10.65,97.72,B,B2,n/a,3,22668,3,13.39,0,36617,2,,,5,0,10980,64.6,14,0,0,1,2
1042239,11000,11000, 36 months,9.91,354.48,B,B1,10+ years,1,65000,2,20.16,0,35156,0,39,,11,0,29902,77.7,31,0,0,1,2
1040205,24000,24000, 60 months,10.65,517.64,B,B2,7 years,1,200000,3,4.13,0,35735,0,,,11,0,11945,18.7,27,0,0,1,2
1042157,2000,2000, 36 months,16.29,70.61,D,D1,1 year,3,30972,1,15.61,0,38504,2,,,4,0,2925,88.6,5,0,0,1,1
1040112,35000,35000, 36 months,10.65,1140.07,B,B2,3 years,1,112800,3,14.35,0,31990,1,,,17,0,38121,59.6,35,0,0,1,2
1041447,12700,12700, 36 months,11.71,420.07,B,B3,5 years,3,60000,2,6.04,0,30956,0,,111,6,1,7169,59.8,11,0,0,1,1
1033824,20000,20000, 36 months,15.27,695.96,C,C4,10+ years,3,85000,3,17.68,0,35431,2,,,10,0,18693,75.7,20,0,0,1,2
1042138,7000,7000, 36 months,13.49,237.52,C,C1,6 years,3,83000,3,16.83,0,38169,2,,,4,0,26109,96.7,17,0,0,1,2
1042198,5000,5000, 36 months,13.49,169.66,C,C1,10+ years,3,60000,2,17.4,1,36373,0,11,,8,0,6231,94.4,15,0,0,1,2
1042195,6600,6600, 60 months,19.42,172.74,E,E3,3 years,3,72000,2,15.87,0,37987,0,,,8,0,2102,19,11,0,0,1,1
1042059,25475,25475, 36 months,16.29,899.28,D,D1,7 years,1,52800,3,16.84,0,35765,0,,,12,0,27625,82.5,21,0,0,1,2
1042060,22250,22250, 60 months,21.28,605.45,F,F2,2 years,2,56000,3,21.9,0,33055,0,73,,9,0,21905,92.4,26,0,0,1,1
1033121,11000,11000, 36 months,8.9,349.29,A,A5,4 years,1,45000,1,13.57,0,36495,0,,,10,0,10513,74,22,0,0,1,2
1042046,8000,8000, 36 months,10.65,260.59,B,B2,4 years,3,36000,2,17.33,0,38838,1,,,6,0,7571,74.1,10,0,0,1,2
1041805,6000,6000, 36 months,7.9,187.75,A,A4,5 years,1,52000,1,22.71,0,33208,3,,,20,0,25535,46.4,49,0,0,1,2
1042047,10000,10000, 36 months,11.71,330.76,B,B3,10+ years,3,52000,1,7.11,0,36678,1,,,6,0,13131,87.5,13,0,0,1,2
1041933,24000,24000, 60 months,18.64,617.83,E,E1,4 years,2,125000,3,22.49,0,36100,1,33,,9,0,25238,78.1,32,0,0,1,1
1041975,12000,12000, 36 months,16.77,426.47,D,D2,5 years,3,68000,1,17.61,0,37561,0,26,,15,0,14598,79.2,37,0,0,1,2
1040864,18000,18000, 60 months,18.25,459.54,D,D5,10+ years,1,63000,3,19.68,0,34425,2,45,,13,0,15006,50.9,35,0,0,1,2
1041757,20000,20000, 60 months,17.58,503.32,D,D4,7 years,3,48000,3,17.15,1,33970,3,14,,5,0,17115,89.1,8,0,0,1,2
1041856,14850,14850, 36 months,8.9,471.54,A,A5,8 years,3,31500,1,21.9,0,31199,0,,,9,0,18918,85.2,27,0,0,1,2
1041844,15000,15000, 60 months,18.25,382.95,D,D5,10+ years,1,65000,1,10.45,0,35704,0,,,6,0,17293,72.4,16,0,0,1,1
1041716,12650,12650, 36 months,8.9,401.68,A,A5,10+ years,1,87504,1,11.9,1,36495,0,22,,15,0,28316,37,39,0,0,1,2
1040151,17500,17500, 36 months,13.49,593.79,C,C1,5 years,3,58000,1,10.97,0,37226,0,,,8,0,18564,88.8,10,0,0,1,2
1041683,15000,15000, 60 months,15.96,364.46,C,C5,6 years,1,115000,3,23.7,0,35156,3,,,16,0,61575,57.1,40,0,0,1,2
1041813,9500,9500, 36 months,6.03,289.14,A,A1,10+ years,1,35000,1,7.78,0,34912,1,,,6,0,10411,36.5,13,0,0,1,2
1039975,13000,13000, 60 months,17.27,324.98,D,D3,7 years,3,49920,1,15.31,0,38869,0,,,10,0,17478,78,17,0,0,1,2
1041802,12000,12000, 60 months,14.27,280.91,C,C2,10+ years,3,57500,3,13.75,1,35704,0,13,,10,0,11683,43.3,35,0,0,1,1
1041781,8000,8000, 36 months,7.9,250.33,A,A4,5 years,3,80000,1,15.21,0,34943,1,,,9,0,16545,51.1,23,0,0,1,2
1041776,10000,10000, 36 months,8.9,317.54,A,A5,8 years,3,60000,1,7.24,0,38626,0,,,9,0,11628,79.1,12,0,0,1,2
1041637,12000,12000, 36 months,14.27,411.71,C,C2,6 years,3,55000,1,9.25,0,36557,1,,,10,0,14254,47.7,20,0,0,1,2
1039971,4125,4125, 36 months,11.71,136.44,B,B3,< 1 year,3,25000,2,22.99,0,37469,0,,,14,0,7460,64.3,28,0,0,1,2
1041622,7000,7000, 36 months,6,217.88,B,B5,2 years,3,75000,2,18.83,0,37926,0,,,17,0,21806,49.3,26,0,0,1,2
1041619,6000,6000, 36 months,8.9,190.52,A,A5,< 1 year,2,37000,2,13.82,0,35704,1,,,3,0,185,8.4,9,0,0,1,2
1041534,33000,33000, 36 months,18.64,1203.66,E,E1,< 1 year,1,115000,2,7.11,1,36951,0,1,,12,0,23848,48.3,31,0,0,1,1
1041503,6000,6000, 36 months,6.03,182.62,A,A1,5 years,1,59000,1,11.39,0,36923,0,,,10,0,4389,15.4,26,0,0,1,2
1041507,10000,10000, 36 months,16.77,355.39,D,D2,10+ years,1,40000,3,9.57,0,36951,3,63,,10,0,7691,59.2,21,0,0,1,1
1041567,1500,1500, 36 months,12.42,50.13,B,B4,< 1 year,3,80000,1,13.39,0,38961,2,,,6,0,12092,45.1,14,0,0,1,2
1041490,13200,13200, 36 months,11.71,436.61,B,B3,5 years,3,31500,1,20.99,0,38749,0,,,8,0,8697,76.2,10,0,0,1,2
1041332,25000,25000, 60 months,19.03,648.93,E,E2,7 years,1,68000,3,22.08,0,37561,0,,,9,0,27447,73.4,23,0,0,1,2
1041357,6000,6000, 36 months,8.9,190.52,A,A5,1 year,2,24000,2,1.05,0,36434,1,,,4,0,4036,41.6,7,0,0,1,2
1041333,5150,5150, 36 months,6.62,158.13,A,A2,2 years,1,28800,2,23.38,0,36251,0,,,6,0,10024,83.5,22,0,0,1,2
1041316,5000,5000, 36 months,11.71,165.38,B,B3,2 years,3,45500,1,11.42,0,37926,0,,,13,0,4833,89.5,15,0,0,1,2
1041437,21625,21625, 60 months,12.69,488.62,B,B5,10+ years,3,54000,3,29.09,0,36342,0,35,,17,0,26177,64.8,39,0,0,1,2
1041438,18000,18000, 36 months,7.9,563.23,A,A4,4 years,3,50000,3,15.07,0,38412,0,,,8,0,10498,68.6,24,0,0,1,1
1041284,3000,3000, 36 months,11.71,99.23,B,B3,7 years,1,49152,2,22.51,0,34090,1,39,,23,0,2080,11.6,43,0,0,1,2
1038354,7500,7500, 36 months,17.58,269.57,D,D4,10+ years,3,38400,1,20.88,0,32203,0,35,,6,0,995,99.5,25,0,0,1,2
1040932,5000,5000, 36 months,14.65,172.48,C,C3,< 1 year,2,75000,2,13.06,0,39114,3,,,6,0,15611,83,16,0,0,1,2
1037138,15000,15000, 60 months,12.69,338.93,B,B5,5 years,3,60000,1,4.68,0,36617,2,71,111,8,1,8319,46.7,13,0,0,1,1
1041378,12000,12000, 36 months,10.65,390.88,B,B2,2 years,3,42000,1,19.43,0,34516,1,24,,8,0,10349,70.4,11,0,0,1,2
1041157,14000,14000, 36 months,8.9,444.55,A,A5,2 years,1,31500,1,13.83,0,36161,2,,,6,0,14371,70.8,20,0,0,1,2
1041364,10200,10200, 36 months,6.62,313.18,A,A2,3 years,1,64000,1,17.03,0,35855,0,,,8,0,16771,66.6,26,0,0,1,2
1036062,15000,15000, 36 months,18.64,547.12,E,E1,1 year,2,48000,3,11.25,0,37865,1,,,10,0,17547,95.4,11,0,0,1,2
1041149,2700,2700, 36 months,14.27,92.64,C,C2,3 years,3,24000,1,24.6,0,39142,0,,,7,0,17051,78.3,9,0,0,1,2
1037389,16000,16000, 60 months,18.64,411.89,E,E1,< 1 year,3,55000,2,19.03,0,36373,2,42,,11,0,15065,81.9,27,0,0,1,2
1041201,18000,18000, 36 months,17.58,646.96,D,D4,3 years,1,85500,3,17.67,0,34394,1,,,11,0,24142,73.2,22,0,0,1,2
1041173,7500,7500, 36 months,12.69,251.59,B,B5,9 years,3,40000,1,15.21,0,36708,0,,89,9,1,8144,62.2,19,0,0,1,1
1041101,1800,1800, 36 months,7.51,56,A,A3,10+ years,1,90000,3,28.31,0,35156,0,,,16,0,46014,67.9,35,0,0,1,2
1031937,12000,12000, 36 months,11.71,396.92,B,B3,10+ years,3,120000,2,3.44,0,34820,0,47,,5,0,4092,47.6,11,0,0,1,2
1040959,8000,8000, 60 months,19.03,207.66,E,E2,10+ years,3,108000,2,17.3,0,37408,1,25,,11,0,16619,45.8,23,0,0,1,1
1039833,6250,6250, 36 months,7.9,195.57,A,A4,6 years,3,21000,1,21.77,0,38292,0,,,7,0,8181,85.2,12,0,0,1,2
1040921,11000,11000, 36 months,13.49,373.24,C,C1,6 years,3,108000,1,6.83,0,37561,0,,,8,0,13960,56.5,20,0,0,1,2
1038455,20000,20000, 36 months,12.69,670.9,B,B5,8 years,3,75000,3,11.18,0,35886,0,80,,7,0,9280,58.4,21,0,0,1,2
1037687,20000,20000, 60 months,19.91,528.88,E,E4,1 year,3,41600,3,15.35,0,37408,0,,,9,0,13318,78.3,17,0,0,1,1
1040902,3775,3775, 36 months,15.27,131.37,C,C4,1 year,2,22300,1,21.42,0,35916,2,60,,11,0,7465,22.2,25,0,0,1,2
1038914,6000,6000, 36 months,6.03,182.62,A,A1,10+ years,1,110000,2,1.32,0,29252,0,,,9,0,19391,0.3,26,0,0,1,2
1040889,15000,15000, 36 months,13.49,508.96,C,C1,8 years,1,42000,2,7.83,0,37438,2,,,8,0,10799,54.8,12,0,0,1,2
1041025,7750,7750, 36 months,7.51,241.11,A,A3,10+ years,1,90000,1,8.69,0,32721,2,,,18,0,24372,29.1,43,0,0,1,2
1040872,7000,7000, 36 months,14.27,240.17,C,C2,4 years,3,65000,1,10.91,0,39264,2,,,8,0,10543,60.9,15,0,0,1,2
1040879,9800,9800, 36 months,12.69,328.74,B,B5,10+ years,1,88000,3,10.79,0,34912,2,,,11,0,29862,44.3,17,0,0,1,2
1040865,25000,25000, 36 months,7.9,782.26,A,A4,5 years,1,90000,3,2.44,0,37803,0,,,4,0,9227,33.8,20,0,0,1,2
1040854,4000,4000, 36 months,11.71,132.31,B,B3,6 years,3,32993.73,1,12.37,0,38384,0,,,12,0,8512,58.7,16,0,0,1,1
1040840,12000,12000, 36 months,6.03,365.23,A,A1,9 years,3,50000,2,18.89,0,35521,0,,,9,0,382,5.2,15,0,0,1,2
1040822,21575,21575, 60 months,23.91,619.55,G,G4,10+ years,3,54480,2,18.5,0,36800,1,47,,7,0,16092,98.7,21,0,0,1,2
1040748,3300,3300, 36 months,14.65,113.84,C,C3,< 1 year,3,66000,1,11.6,0,38991,3,,,9,0,3260,42.9,11,0,0,1,2
1040635,5400,5400, 36 months,15.27,187.91,C,C4,5 years,3,112000,3,13.17,0,34669,3,25,108,11,1,4842,89.7,32,0,0,1,2
1038123,12000,12000, 36 months,12.42,400.99,B,B4,5 years,3,85000,3,16.8,0,39083,0,,,13,0,14171,69.5,17,0,0,1,2
1039027,16000,16000, 60 months,15.27,382.92,C,C4,8 years,1,45200,3,19.67,0,33482,3,,,7,0,14750,58.5,17,0,0,1,2
1040729,16250,16250, 36 months,12.42,543,B,B4,5 years,3,53000,1,15.94,0,37622,1,,,14,0,20201,37.2,30,0,0,1,1
1037410,12000,12000, 36 months,15.27,417.58,C,C4,3 years,1,60000,1,11.8,0,37803,2,,,7,0,5082,87.6,9,0,0,1,2
1030791,6000,6000, 36 months,8.9,190.52,A,A5,3 years,3,82000,1,24.23,0,36130,0,,,11,0,12385,91.7,35,0,0,1,2
1030666,10000,10000, 36 months,7.51,311.11,A,A3,< 1 year,3,50000,2,2.54,0,37104,0,,,5,0,6822,48,7,0,0,1,2
